-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,-1,-1,-1
-1,-1,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,-1,-1
-1,-1,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,-1,-1
-1,-1,-1,40,-1,-1,30,30,30,30,30,30,30,30,-1,-1,-1,-1,30,30,30,30,30,30,30,30,-1,-1,40,-1,-1,-1
-1,-1,-1,40,-1,-1,30,30,30,30,30,30,30,30,-1,-1,-1,-1,30,30,30,30,30,30,30,30,-1,-1,40,-1,-1,-1
-1,-1,-1,40,-1,-1,30,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,30,-1,-1,40,-1,-1,-1
-1,40,40,40,-1,-1,30,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,30,-1,-1,40,40,40,-1
-1,40,-1,-1,-1,-1,30,30,-1,-1,30,30,30,30,30,30,30,30,30,30,30,30,-1,-1,30,30,-1,-1,-1,-1,40,-1
-1,40,-1,-1,-1,-1,30,30,-1,-1,30,30,30,30,30,30,30,30,30,30,30,30,-1,-1,30,30,-1,-1,-1,-1,40,-1
-1,40,40,40,-1,-1,30,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,30,-1,-1,40,40,40,-1
-1,-1,-1,40,-1,-1,30,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,30,-1,-1,40,-1,-1,-1
-1,-1,-1,40,-1,-1,30,30,30,30,30,30,30,30,-1,-1,-1,-1,30,30,30,30,30,30,30,30,-1,-1,40,-1,-1,-1
-1,-1,-1,40,-1,-1,30,30,30,30,30,30,30,30,-1,-1,-1,-1,30,30,30,30,30,30,30,30,-1,-1,40,-1,-1,-1
-1,-1,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,-1,-1
-1,-1,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,-1,-1
-1,-1,-1,40,40,40,40,40,40,40,40,40,40,40,40,-1,-1,40,40,40,40,40,40,40,40,40,40,40,40,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,40,40,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
