108,109,108,109,108,109,108,109,108,109,108,109,108,109,108,109,108,109,108,109,108,109,108,109,108,109,60,60,60,60,108,109
124,125,124,125,124,125,124,125,124,125,124,125,124,125,124,125,124,125,124,125,124,125,124,125,124,125,60,60,60,60,124,125
108,109,108,109,108,109,108,109,108,109,108,109,108,109,108,109,108,109,108,109,108,109,108,109,110,111,32,32,32,32,108,109
124,125,124,125,124,125,124,125,124,125,124,125,124,125,124,125,124,125,124,125,124,125,124,125,126,127,32,32,32,32,124,125
108,109,108,109,108,109,108,109,108,109,108,109,110,111,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,108,109
124,125,124,125,124,125,124,125,124,125,124,125,126,127,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,124,125
108,109,108,109,110,111,32,32,32,32,32,32,32,32,98,99,32,32,32,32,32,32,32,32,32,32,32,32,32,32,108,109
124,125,124,125,126,127,32,32,32,32,32,32,32,32,114,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,124,125
108,109,110,111,32,32,32,32,32,32,98,99,32,32,32,32,32,32,98,99,32,32,32,32,32,32,32,32,32,32,108,109
124,125,126,127,32,32,32,32,32,32,114,115,32,32,32,32,32,32,114,115,32,32,32,32,32,32,32,32,32,32,124,125
60,60,32,32,32,32,32,32,32,32,32,32,32,32,98,99,32,32,32,32,32,32,32,32,32,32,32,32,32,32,108,109
60,60,32,32,32,32,32,32,32,32,32,32,32,32,114,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,124,125
104,105,32,32,32,32,32,32,32,32,98,99,32,32,32,32,32,32,98,99,32,32,32,32,32,32,32,32,32,32,108,109
120,121,32,32,32,32,32,32,32,32,114,115,32,32,32,32,32,32,114,115,32,32,32,32,32,32,32,32,32,32,124,125
108,109,32,32,32,32,32,32,32,32,32,32,32,32,98,99,32,32,32,32,32,32,32,32,32,32,32,32,32,32,108,109
124,125,32,32,32,32,32,32,32,32,32,32,32,32,114,115,32,32,32,32,32,32,32,32,32,32,32,32,32,32,124,125
108,109,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,108,109
124,125,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,124,125
108,109,103,104,103,104,103,104,103,104,103,104,104,105,32,32,32,32,103,104,103,104,103,104,103,104,103,104,103,104,108,109
124,125,119,120,119,120,119,120,119,120,119,120,120,121,32,32,32,32,119,120,119,120,119,120,119,120,119,120,119,120,124,125
108,109,108,109,108,109,108,109,108,109,108,109,108,109,32,32,32,32,108,109,108,109,108,109,108,109,108,109,108,109,108,109
124,125,124,125,124,125,124,125,124,125,124,125,124,125,32,32,32,32,124,125,124,125,124,125,124,125,124,125,124,125,124,125
